ID,TeamName,BatsmanName,Wicket_Information,Outby_BowlerCatch,Outby_FielderCatch,Outby_Bowled,Outby_LBW,Outby_Runout,Player_RetiredHurt,Player_NotOut,Runs_Scored,Balls_Faced,Fours_hit,Sixes_hit,Strike_Rate,Season/Year,scoreboard_url
624,Delhi Daredevils,Tillakaratne Dilshan,c Asnodkar b Patel,,1,,,,,,7,10,1,0,70,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/delhi-daredevils-vs-rajasthan-royals-18th-match-392198/full-scorecard
625,Delhi Daredevils,Dinesh Karthik,c & b Warne,1,,,,,,,4,5,0,0,80,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/delhi-daredevils-vs-rajasthan-royals-18th-match-392198/full-scorecard
626,Delhi Daredevils,Daniel Vettori,b Patel,,,1,,,,,29,28,3,0,103.57,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/delhi-daredevils-vs-rajasthan-royals-18th-match-392198/full-scorecard
627,Delhi Daredevils,Mithun Manhas,not out,,,,,,,1,23,16,2,1,143.75,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/delhi-daredevils-vs-rajasthan-royals-18th-match-392198/full-scorecard
628,Delhi Daredevils,Amit Mishra,b Kamran Khan,,,1,,,,,0,4,0,0,0,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/delhi-daredevils-vs-rajasthan-royals-18th-match-392198/full-scorecard
629,Delhi Daredevils,Pradeep Sangwan,not out,,,,,,,1,1,1,0,0,100,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/delhi-daredevils-vs-rajasthan-royals-18th-match-392198/full-scorecard
630,Kolkata Knight Riders,Brendon McCullum,c Kohli b Pietersen,,1,,,,,,0,1,0,0,0,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-kolkata-knight-riders-19th-match-392199/full-scorecard
631,Kolkata Knight Riders,Chris Gayle,c Goswami b Appanna,,1,,,,,,40,37,6,0,108.1,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-kolkata-knight-riders-19th-match-392199/full-scorecard
632,Kolkata Knight Riders,Brad Hodge,lbw b Kumble,,,,1,,,,17,15,2,1,113.33,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-kolkata-knight-riders-19th-match-392199/full-scorecard
633,Kolkata Knight Riders,Sourav Ganguly,c Kallis b Kumar,,1,,,,,,1,8,0,0,12.5,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-kolkata-knight-riders-19th-match-392199/full-scorecard
634,Kolkata Knight Riders,Morne van Wyk  ,not out,,,,,,,1,43,35,4,0,122.85,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-kolkata-knight-riders-19th-match-392199/full-scorecard
635,Kolkata Knight Riders,Wriddhiman Saha,c Pietersen b Kumble,,1,,,,,,21,14,0,1,150,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-kolkata-knight-riders-19th-match-392199/full-scorecard
636,Kolkata Knight Riders,Laxmi Shukla,lbw b van der Merwe,,,,1,,,,2,3,0,0,66.66,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-kolkata-knight-riders-19th-match-392199/full-scorecard
637,Kolkata Knight Riders,Ajit Agarkar,not out,,,,,,,1,6,7,0,0,85.71,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-kolkata-knight-riders-19th-match-392199/full-scorecard
638,Kings XI Punjab,Ravi Bopara,c Tendulkar b Bravo,,1,,,,,,6,14,0,0,42.85,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kings-xi-punjab-vs-mumbai-indians-20th-match-392200/full-scorecard
639,Kings XI Punjab,Karan Goel,st  Shah b Harbhajan Singh,,,,,,,,12,12,0,1,100,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kings-xi-punjab-vs-mumbai-indians-20th-match-392200/full-scorecard
640,Kings XI Punjab,Kumar Sangakkara ,not out,,,,,,,1,45,44,2,1,102.27,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kings-xi-punjab-vs-mumbai-indians-20th-match-392200/full-scorecard
641,Kings XI Punjab,Yuvraj Singh,c Khan b Duminy,,1,,,,,,10,13,1,0,76.92,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kings-xi-punjab-vs-mumbai-indians-20th-match-392200/full-scorecard
642,Kings XI Punjab,Mahela Jayawardene,c Dhawan b Jayasuriya,,1,,,,,,7,9,0,0,77.77,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kings-xi-punjab-vs-mumbai-indians-20th-match-392200/full-scorecard
643,Kings XI Punjab,Irfan Pathan,c Bravo b Khan,,1,,,,,,7,10,0,0,70,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kings-xi-punjab-vs-mumbai-indians-20th-match-392200/full-scorecard
644,Kings XI Punjab,Wilkin Mota,b Malinga,,,1,,,,,5,6,0,0,83.33,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kings-xi-punjab-vs-mumbai-indians-20th-match-392200/full-scorecard
645,Kings XI Punjab,Piyush Chawla,b Malinga,,,1,,,,,0,2,0,0,0,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kings-xi-punjab-vs-mumbai-indians-20th-match-392200/full-scorecard
646,Kings XI Punjab,Ramesh Powar,run out ( Shah),,,,,1,,,10,10,1,0,100,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kings-xi-punjab-vs-mumbai-indians-20th-match-392200/full-scorecard
647,Deccan Chargers,Adam Gilchrist  ,c  Karthik b Nannes,,1,,,,,,8,5,2,0,160,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-delhi-daredevils-21st-match-392201/full-scorecard
648,Deccan Chargers,Herschelle Gibbs,c de Villiers b Nannes,,1,,,,,,0,4,0,0,0,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-delhi-daredevils-21st-match-392201/full-scorecard
649,Deccan Chargers,Azhar Bilakhia,lbw b Vettori,,,,1,,,,22,27,2,0,81.48,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-delhi-daredevils-21st-match-392201/full-scorecard
650,Deccan Chargers,Rohit Sharma,c Manhas b Mishra,,1,,,,,,17,20,2,0,85,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-delhi-daredevils-21st-match-392201/full-scorecard
651,Deccan Chargers,Tirumalasetti Suman,c de Villiers b Sangwan,,1,,,,,,23,14,1,1,164.28,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-delhi-daredevils-21st-match-392201/full-scorecard
652,Deccan Chargers,Dwayne Smith,c Vettori b Nehra,,1,,,,,,48,28,5,2,171.42,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-delhi-daredevils-21st-match-392201/full-scorecard
653,Deccan Chargers,Venugopal Rao,b Nehra,,,1,,,,,16,15,1,0,106.66,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-delhi-daredevils-21st-match-392201/full-scorecard
654,Deccan Chargers,Shoaib Ahmed,run out ( Karthik),,,,,1,,,0,3,0,0,0,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-delhi-daredevils-21st-match-392201/full-scorecard
655,Deccan Chargers,RP Singh,not out,,,,,,,1,2,4,0,0,50,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-delhi-daredevils-21st-match-392201/full-scorecard
656,Deccan Chargers,Pragyan Ojha,run out (Vettori/ Karthik),,,,,1,,,1,1,0,0,100,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-delhi-daredevils-21st-match-392201/full-scorecard
657,Chennai Super Kings,Parthiv Patel,c Kamran Khan b Pathan,,1,,,,,,3,11,0,0,27.27,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-rajasthan-royals-22nd-match-392202/full-scorecard
658,Chennai Super Kings,Matthew Hayden,b Pathan,,,1,,,,,1,2,0,0,50,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-rajasthan-royals-22nd-match-392202/full-scorecard
659,Chennai Super Kings,Suresh Raina,c Smith b Patel,,1,,,,,,98,55,10,5,178.18,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-rajasthan-royals-22nd-match-392202/full-scorecard
660,Chennai Super Kings,S Badrinath,st  Rawat b Warne,,,,,,,,29,27,4,0,107.4,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-rajasthan-royals-22nd-match-392202/full-scorecard
661,Chennai Super Kings,Jacob Oram,c Mascarenhas b Patel,,1,,,,,,2,6,0,0,33.33,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-rajasthan-royals-22nd-match-392202/full-scorecard
662,Chennai Super Kings,MS Dhoni ,not out,,,,,,,1,22,19,0,1,115.78,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-rajasthan-royals-22nd-match-392202/full-scorecard
663,Chennai Super Kings,Albie Morkel,not out,,,,,,,1,4,1,1,0,400,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-rajasthan-royals-22nd-match-392202/full-scorecard
664,Mumbai Indians,Sanath Jayasuriya,c  van Wyk b Dinda,,1,,,,,,6,8,1,0,75,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kolkata-knight-riders-vs-mumbai-indians-23rd-match-392203/full-scorecard
665,Mumbai Indians,Sachin Tendulkar,c McCullum b Agarkar,,1,,,,,,34,30,3,2,113.33,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kolkata-knight-riders-vs-mumbai-indians-23rd-match-392203/full-scorecard
666,Mumbai Indians,Harbhajan Singh,c Dinda b Kartik,,1,,,,,,6,7,0,0,85.71,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kolkata-knight-riders-vs-mumbai-indians-23rd-match-392203/full-scorecard
667,Mumbai Indians,Abhishek Nayar,b Hodge,,,1,,,,,10,13,1,0,76.92,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kolkata-knight-riders-vs-mumbai-indians-23rd-match-392203/full-scorecard
668,Mumbai Indians,Jean-Paul Duminy,not out,,,,,,,1,52,37,1,4,140.54,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kolkata-knight-riders-vs-mumbai-indians-23rd-match-392203/full-scorecard
669,Mumbai Indians,Graham Napier,c McCullum b Gayle,,1,,,,,,15,16,1,0,93.75,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kolkata-knight-riders-vs-mumbai-indians-23rd-match-392203/full-scorecard
670,Mumbai Indians,Ajinkya Rahane,c Gayle b Sharma,,1,,,,,,10,8,1,0,125,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kolkata-knight-riders-vs-mumbai-indians-23rd-match-392203/full-scorecard
671,Mumbai Indians,Zaheer Khan,not out,,,,,,,1,2,2,0,0,100,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kolkata-knight-riders-vs-mumbai-indians-23rd-match-392203/full-scorecard
672,Royal Challengers Bangalore,Jesse Ryder,c Jayawardene b Pathan,,1,,,,,,2,5,0,0,40,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-kings-xi-punjab-24th-match-392204/full-scorecard
673,Royal Challengers Bangalore,Shreevats Goswami,c Chawla b Abdulla,,1,,,,,,10,14,0,0,71.42,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-kings-xi-punjab-24th-match-392204/full-scorecard
674,Royal Challengers Bangalore,Rajesh Bishnoi,c Chawla b Abdulla,,1,,,,,,18,14,1,2,128.57,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-kings-xi-punjab-24th-match-392204/full-scorecard
675,Royal Challengers Bangalore,Jacques Kallis,b Yuvraj Singh,,,1,,,,,27,22,4,0,122.72,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-kings-xi-punjab-24th-match-392204/full-scorecard
676,Royal Challengers Bangalore,Robin Uthappa,c Katich b Yuvraj Singh,,1,,,,,,19,17,2,0,111.76,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-kings-xi-punjab-24th-match-392204/full-scorecard
677,Royal Challengers Bangalore,Virat Kohli,c Chawla b Pathan,,1,,,,,,16,14,2,0,114.28,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-kings-xi-punjab-24th-match-392204/full-scorecard
678,Royal Challengers Bangalore,Mark Boucher,lbw b Yuvraj Singh,,,,1,,,,2,4,0,0,50,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-kings-xi-punjab-24th-match-392204/full-scorecard
679,Royal Challengers Bangalore,Roelof van der Merwe,c Pathan b Abdulla,,1,,,,,,35,19,3,3,184.21,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-kings-xi-punjab-24th-match-392204/full-scorecard
680,Royal Challengers Bangalore,Praveen Kumar,not out,,,,,,,1,9,7,1,0,128.57,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-kings-xi-punjab-24th-match-392204/full-scorecard
681,Royal Challengers Bangalore,Anil Kumble,b Abdulla,,,1,,,,,1,3,0,0,33.33,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-kings-xi-punjab-24th-match-392204/full-scorecard
682,Royal Challengers Bangalore,KP Appanna,not out,,,,,,,1,0,1,0,0,0,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-kings-xi-punjab-24th-match-392204/full-scorecard
683,Deccan Chargers,Herschelle Gibbs,lbw b Pathan,,,,1,,,,8,10,1,0,80,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-rajasthan-royals-25th-match-392205/full-scorecard
684,Deccan Chargers,Adam Gilchrist  ,c Pathan b Jadeja,,1,,,,,,39,35,5,2,111.42,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-rajasthan-royals-25th-match-392205/full-scorecard
685,Deccan Chargers,Azhar Bilakhia,c Trivedi b Harwood,,1,,,,,,1,5,0,0,20,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-rajasthan-royals-25th-match-392205/full-scorecard
686,Deccan Chargers,Rohit Sharma,c Warne b Trivedi,,1,,,,,,38,32,2,2,118.75,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-rajasthan-royals-25th-match-392205/full-scorecard
687,Deccan Chargers,Tirumalasetti Suman,not out,,,,,,,1,41,30,2,1,136.66,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-rajasthan-royals-25th-match-392205/full-scorecard
688,Deccan Chargers,Dwayne Smith,c Warne b Harwood,,1,,,,,,7,8,1,0,87.5,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-rajasthan-royals-25th-match-392205/full-scorecard
689,Deccan Chargers,Venugopal Rao,not out,,,,,,,1,0,0,0,0,,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-rajasthan-royals-25th-match-392205/full-scorecard
690,Chennai Super Kings,Murali Vijay,c Bhatia b Nehra,,1,,,,,,14,13,2,0,107.69,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-delhi-daredevils-26th-match-392206/full-scorecard
691,Chennai Super Kings,Matthew Hayden,c de Villiers b Sangwan,,1,,,,,,30,19,4,1,157.89,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-delhi-daredevils-26th-match-392206/full-scorecard
692,Chennai Super Kings,Suresh Raina,c Dilshan b Bhatia,,1,,,,,,32,21,2,2,152.38,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-delhi-daredevils-26th-match-392206/full-scorecard
693,Chennai Super Kings,S Badrinath,b Bhatia,,,1,,,,,45,34,4,2,132.35,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-delhi-daredevils-26th-match-392206/full-scorecard
694,Chennai Super Kings,Albie Morkel,c & b Nehra,1,,,,,,,6,4,1,0,150,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-delhi-daredevils-26th-match-392206/full-scorecard
695,Chennai Super Kings,MS Dhoni ,c Gambhir b Nannes,,1,,,,,,6,7,0,0,85.71,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-delhi-daredevils-26th-match-392206/full-scorecard
696,Chennai Super Kings,Jacob Oram,c de Villiers b Nannes,,1,,,,,,3,7,0,0,42.85,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-delhi-daredevils-26th-match-392206/full-scorecard
697,Chennai Super Kings,Shadab Jakati,c Gambhir b Nannes,,1,,,,,,13,8,2,0,162.5,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-delhi-daredevils-26th-match-392206/full-scorecard
698,Chennai Super Kings,Lakshmipathy Balaji,c de Villiers b Nehra,,1,,,,,,2,3,0,0,66.66,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-delhi-daredevils-26th-match-392206/full-scorecard
699,Chennai Super Kings,Muthiah Muralidaran,run out (de Villiers/ Karthik),,,,,1,,,3,4,0,0,75,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-delhi-daredevils-26th-match-392206/full-scorecard
700,Chennai Super Kings,Sudeep Tyagi,not out,,,,,,,1,0,0,0,0,,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-delhi-daredevils-26th-match-392206/full-scorecard
701,Kolkata Knight Riders,Brendon McCullum,c Malik b Chawla,,1,,,,,,19,31,1,0,61.29,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kings-xi-punjab-vs-kolkata-knight-riders-27th-match-392207/full-scorecard
702,Kolkata Knight Riders,Chris Gayle,c Yuvraj Singh b Abdulla,,1,,,,,,17,17,3,0,100,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kings-xi-punjab-vs-kolkata-knight-riders-27th-match-392207/full-scorecard
703,Kolkata Knight Riders,Brad Hodge,not out,,,,,,,1,70,43,10,1,162.79,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kings-xi-punjab-vs-kolkata-knight-riders-27th-match-392207/full-scorecard
704,Kolkata Knight Riders,Sourav Ganguly,c  Sangakkara b Chawla,,1,,,,,,22,17,1,1,129.41,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kings-xi-punjab-vs-kolkata-knight-riders-27th-match-392207/full-scorecard
705,Kolkata Knight Riders,Morne van Wyk  ,not out,,,,,,,1,18,12,1,1,150,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kings-xi-punjab-vs-kolkata-knight-riders-27th-match-392207/full-scorecard
706,Mumbai Indians,Sanath Jayasuriya,c Vinay Kumar b van der Merwe,,1,,,,,,52,43,6,1,120.93,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-mumbai-indians-28th-match-392208/full-scorecard
707,Mumbai Indians,Sachin Tendulkar,c Dravid b du Preez,,1,,,,,,11,11,2,0,100,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-mumbai-indians-28th-match-392208/full-scorecard
708,Mumbai Indians,Ajinkya Rahane,c Uthappa b du Preez,,1,,,,,,0,1,0,0,0,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-mumbai-indians-28th-match-392208/full-scorecard
709,Mumbai Indians,Jean-Paul Duminy,c  Boucher b du Preez,,1,,,,,,1,6,0,0,16.66,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-mumbai-indians-28th-match-392208/full-scorecard
710,Mumbai Indians,Dwayne Bravo,not out,,,,,,,1,50,40,1,2,125,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-mumbai-indians-28th-match-392208/full-scorecard
711,Mumbai Indians,Abhishek Nayar,not out,,,,,,,1,29,20,4,0,145,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-mumbai-indians-28th-match-392208/full-scorecard
712,Chennai Super Kings,Murali Vijay,c Gibbs b Suman,,1,,,,,,31,33,2,1,93.93,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-deccan-chargers-29th-match-392209/full-scorecard
713,Chennai Super Kings,Matthew Hayden,c Singh b Shoaib Ahmed,,1,,,,,,43,26,5,3,165.38,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-deccan-chargers-29th-match-392209/full-scorecard
714,Chennai Super Kings,MS Dhoni ,not out,,,,,,,1,58,37,6,1,156.75,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-deccan-chargers-29th-match-392209/full-scorecard
715,Chennai Super Kings,Suresh Raina,c Smith b Singh,,1,,,,,,32,19,1,2,168.42,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-deccan-chargers-29th-match-392209/full-scorecard
716,Chennai Super Kings,Albie Morkel,not out,,,,,,,1,4,5,0,0,80,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/chennai-super-kings-vs-deccan-chargers-29th-match-392209/full-scorecard
717,Rajasthan Royals,Naman Ojha,c Katich b Chawla,,1,,,,,,68,51,5,5,133.33,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kings-xi-punjab-vs-rajasthan-royals-30th-match-392210/full-scorecard
718,Rajasthan Royals,Graeme Smith,c Chawla b Powar,,1,,,,,,77,44,12,1,175,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kings-xi-punjab-vs-rajasthan-royals-30th-match-392210/full-scorecard
719,Rajasthan Royals,Yusuf Pathan,c Goel b Chawla,,1,,,,,,12,7,1,1,171.42,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kings-xi-punjab-vs-rajasthan-royals-30th-match-392210/full-scorecard
720,Rajasthan Royals,Ravindra Jadeja,c Jayawardene b Pathan,,1,,,,,,33,12,5,1,275,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kings-xi-punjab-vs-rajasthan-royals-30th-match-392210/full-scorecard
721,Rajasthan Royals,Lee Carseldine,not out,,,,,,,1,16,9,2,0,177.77,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kings-xi-punjab-vs-rajasthan-royals-30th-match-392210/full-scorecard
722,Rajasthan Royals,Abhishek Raut,not out,,,,,,,1,1,1,0,0,100,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/kings-xi-punjab-vs-rajasthan-royals-30th-match-392210/full-scorecard
723,Kolkata Knight Riders,Morne van Wyk  ,b Nehra,,,1,,,,,74,48,11,0,154.16,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/delhi-daredevils-vs-kolkata-knight-riders-31st-match-392211/full-scorecard
724,Kolkata Knight Riders,Brendon McCullum,c Nehra b Sangwan,,1,,,,,,35,29,1,3,120.68,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/delhi-daredevils-vs-kolkata-knight-riders-31st-match-392211/full-scorecard
725,Kolkata Knight Riders,Brad Hodge,c de Villiers b Sangwan,,1,,,,,,10,19,0,0,52.63,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/delhi-daredevils-vs-kolkata-knight-riders-31st-match-392211/full-scorecard
726,Kolkata Knight Riders,Moises Henriques,not out,,,,,,,1,30,24,2,1,125,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/delhi-daredevils-vs-kolkata-knight-riders-31st-match-392211/full-scorecard
727,Kolkata Knight Riders,Wriddhiman Saha,not out,,,,,,,1,1,1,0,0,100,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/delhi-daredevils-vs-kolkata-knight-riders-31st-match-392211/full-scorecard
728,Deccan Chargers,Adam Gilchrist  ,b Raje,,,1,,,,,25,29,2,1,86.2,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-mumbai-indians-32nd-match-392212/full-scorecard
729,Deccan Chargers,Herschelle Gibbs,c Tendulkar b Kulkarni,,1,,,,,,0,5,0,0,0,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-mumbai-indians-32nd-match-392212/full-scorecard
730,Deccan Chargers,Tirumalasetti Suman,c  Shah b Bravo,,1,,,,,,20,13,1,2,153.84,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-mumbai-indians-32nd-match-392212/full-scorecard
731,Deccan Chargers,Rohit Sharma,c Bravo b Malinga,,1,,,,,,38,36,2,1,105.55,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-mumbai-indians-32nd-match-392212/full-scorecard
732,Deccan Chargers,Dwayne Smith,b Jayasuriya,,,1,,,,,16,12,1,1,133.33,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-mumbai-indians-32nd-match-392212/full-scorecard
733,Deccan Chargers,Venugopal Rao,run out (Bravo/ Shah),,,,,1,,,28,17,2,1,164.7,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-mumbai-indians-32nd-match-392212/full-scorecard
734,Deccan Chargers,Dwaraka Ravi Teja,not out,,,,,,,1,4,4,0,0,100,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-mumbai-indians-32nd-match-392212/full-scorecard
735,Deccan Chargers,Ryan Harris,not out,,,,,,,1,5,4,0,0,125,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/deccan-chargers-vs-mumbai-indians-32nd-match-392212/full-scorecard
736,Royal Challengers Bangalore,Jacques Kallis,c NK Patel b MM Patel,,1,,,,,,10,14,0,1,71.42,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-rajasthan-royals-33rd-match-392213/full-scorecard
737,Royal Challengers Bangalore,Wasim Jaffer,c Carseldine b Singh,,1,,,,,,8,9,1,0,88.88,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-rajasthan-royals-33rd-match-392213/full-scorecard
738,Royal Challengers Bangalore,Robin Uthappa,lbw b Jadeja,,,,1,,,,17,20,3,0,85,2009,https://www.espncricinfo.com/series/indian-premier-league-2009-374163/royal-challengers-bangalore-vs-rajasthan-royals-33rd-match-392213/full-scorecard
