scoreboard_id,team_name,bowler_names,overs_bowled,maiden_oversbowled,runs_given,wickets_taken,Economy,dotballs,scoreboard_url
1,Royal Challengers Bangalore,Praveen Kumar,4,0,38,0,9.5,13,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-kolkata-knight-riders-1st-match-335982/full-scorecard
2,Royal Challengers Bangalore,Zaheer Khan,4,0,38,1,9.5,8,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-kolkata-knight-riders-1st-match-335982/full-scorecard
3,Royal Challengers Bangalore,Ashley Noffke,4,0,40,1,10,7,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-kolkata-knight-riders-1st-match-335982/full-scorecard
4,Royal Challengers Bangalore,Jacques Kallis,4,0,48,1,12,9,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-kolkata-knight-riders-1st-match-335982/full-scorecard
5,Royal Challengers Bangalore,Sunil Joshi,3,0,26,0,8.66,4,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-kolkata-knight-riders-1st-match-335982/full-scorecard
6,Royal Challengers Bangalore,Cameron White,1,0,24,0,24,0,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-kolkata-knight-riders-1st-match-335982/full-scorecard
7,Kings XI Punjab,Brett Lee,4,0,35,1,8.75,12,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-chennai-super-kings-2nd-match-335983/full-scorecard
8,Kings XI Punjab,Sreesanth,3,0,35,0,11.66,5,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-chennai-super-kings-2nd-match-335983/full-scorecard
9,Kings XI Punjab,James Hopes,4,0,53,1,13.25,8,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-chennai-super-kings-2nd-match-335983/full-scorecard
10,Kings XI Punjab,Irfan Pathan,4,0,47,2,11.75,6,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-chennai-super-kings-2nd-match-335983/full-scorecard
11,Kings XI Punjab,Karan Goel,2,0,25,0,12.5,2,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-chennai-super-kings-2nd-match-335983/full-scorecard
12,Kings XI Punjab,Piyush Chawla,1,0,19,0,19,1,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-chennai-super-kings-2nd-match-335983/full-scorecard
13,Kings XI Punjab,Wilkin Mota,2,0,24,1,12,2,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-chennai-super-kings-2nd-match-335983/full-scorecard
14,Delhi Daredevils,Glenn McGrath,4,1,21,1,5.25,16,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-rajasthan-royals-3rd-match-335984/full-scorecard
15,Delhi Daredevils,Brett Geeves,4,0,41,0,10.25,8,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-rajasthan-royals-3rd-match-335984/full-scorecard
16,Delhi Daredevils,Farveez Maharoof,4,0,11,2,2.75,13,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-rajasthan-royals-3rd-match-335984/full-scorecard
17,Delhi Daredevils,Rajat Bhatia,4,0,17,2,4.25,13,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-rajasthan-royals-3rd-match-335984/full-scorecard
18,Delhi Daredevils,Daniel Vettori,4,0,35,1,8.75,8,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-rajasthan-royals-3rd-match-335984/full-scorecard
19,Kolkata Knight Riders,Ashok Dinda,3,0,18,1,6,9,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-deccan-chargers-4th-match-335986/full-scorecard
20,Kolkata Knight Riders,Ishant Sharma,3,1,9,1,3,13,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-deccan-chargers-4th-match-335986/full-scorecard
21,Kolkata Knight Riders,Ajit Agarkar,2,0,19,2,9.5,6,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-deccan-chargers-4th-match-335986/full-scorecard
22,Kolkata Knight Riders,Murali Kartik,3.4,0,17,3,4.63,14,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-deccan-chargers-4th-match-335986/full-scorecard
23,Kolkata Knight Riders,Mohammad Hafeez,4,0,8,1,2,17,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-deccan-chargers-4th-match-335986/full-scorecard
24,Kolkata Knight Riders,David Hussey,3,0,35,1,11.66,7,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-deccan-chargers-4th-match-335986/full-scorecard
25,Royal Challengers Bangalore,Praveen Kumar,4,0,29,1,7.25,11,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-royal-challengers-bangalore-5th-match-335985/full-scorecard
26,Royal Challengers Bangalore,Zaheer Khan,4,0,17,2,4.25,14,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-royal-challengers-bangalore-5th-match-335985/full-scorecard
27,Royal Challengers Bangalore,Jacques Kallis,3,0,43,0,14.33,3,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-royal-challengers-bangalore-5th-match-335985/full-scorecard
28,Royal Challengers Bangalore,Vinay Kumar,4,0,41,0,10.25,9,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-royal-challengers-bangalore-5th-match-335985/full-scorecard
29,Royal Challengers Bangalore,Balachandra Akhil,3,0,17,2,5.66,8,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-royal-challengers-bangalore-5th-match-335985/full-scorecard
30,Royal Challengers Bangalore,Sunil Joshi,2,0,10,0,5,5,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-royal-challengers-bangalore-5th-match-335985/full-scorecard
31,Rajasthan Royals,Munaf Patel,4,0,36,1,9,12,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kings-xi-punjab-6th-match-335987/full-scorecard
32,Rajasthan Royals,Shane Watson,4,0,39,0,9.75,12,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kings-xi-punjab-6th-match-335987/full-scorecard
33,Rajasthan Royals,Siddharth Trivedi,4,0,25,2,6.25,12,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kings-xi-punjab-6th-match-335987/full-scorecard
34,Rajasthan Royals,Shane Warne,4,0,19,3,4.75,11,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kings-xi-punjab-6th-match-335987/full-scorecard
35,Rajasthan Royals,Dinesh Salunkhe,2,0,21,1,10.5,5,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kings-xi-punjab-6th-match-335987/full-scorecard
36,Rajasthan Royals,Pankaj Singh,1,0,12,0,12,0,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kings-xi-punjab-6th-match-335987/full-scorecard
37,Rajasthan Royals,Yusuf Pathan,1,0,13,0,13,3,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kings-xi-punjab-6th-match-335987/full-scorecard
38,Delhi Daredevils,Glenn McGrath,4,1,22,0,5.5,16,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-delhi-daredevils-7th-match-335988/full-scorecard
39,Delhi Daredevils,Mohammad Asif,4,0,19,2,4.75,17,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-delhi-daredevils-7th-match-335988/full-scorecard
40,Delhi Daredevils,Farveez Maharoof,4,0,36,2,9,10,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-delhi-daredevils-7th-match-335988/full-scorecard
41,Delhi Daredevils,Yo Mahesh,4,0,35,1,8.75,7,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-delhi-daredevils-7th-match-335988/full-scorecard
42,Delhi Daredevils,Rajat Bhatia,4,0,27,2,6.75,9,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-delhi-daredevils-7th-match-335988/full-scorecard
43,Mumbai Indians,Shaun Pollock,3,0,32,0,10.66,8,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-mumbai-indians-8th-match-335989/full-scorecard
44,Mumbai Indians,Ashish Nehra,4,0,35,1,8.75,12,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-mumbai-indians-8th-match-335989/full-scorecard
45,Mumbai Indians,Dhawal Kulkarni,3,0,25,1,8.33,7,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-mumbai-indians-8th-match-335989/full-scorecard
46,Mumbai Indians,Harbhajan Singh,2,0,14,0,7,3,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-mumbai-indians-8th-match-335989/full-scorecard
47,Mumbai Indians,Dwayne Bravo,3,0,36,0,12,4,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-mumbai-indians-8th-match-335989/full-scorecard
48,Mumbai Indians,Vikrant Yeligati,1,0,16,0,16,1,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-mumbai-indians-8th-match-335989/full-scorecard
49,Mumbai Indians,Abhishek Nayar,1,0,14,0,14,2,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-mumbai-indians-8th-match-335989/full-scorecard
50,Mumbai Indians,Musavir Khote,3,0,29,2,9.66,4,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-mumbai-indians-8th-match-335989/full-scorecard
51,Rajasthan Royals,Munaf Patel,4,0,55,0,13.75,7,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-rajasthan-royals-9th-match-335990/full-scorecard
52,Rajasthan Royals,Shane Watson,4,0,32,1,8,13,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-rajasthan-royals-9th-match-335990/full-scorecard
53,Rajasthan Royals,Yusuf Pathan,2,0,20,2,10,6,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-rajasthan-royals-9th-match-335990/full-scorecard
54,Rajasthan Royals,Pankaj Singh,2,0,14,0,7,4,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-rajasthan-royals-9th-match-335990/full-scorecard
55,Rajasthan Royals,Siddharth Trivedi,3,0,37,0,12.33,2,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-rajasthan-royals-9th-match-335990/full-scorecard
56,Rajasthan Royals,Shane Warne,4,0,47,2,11.75,3,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-rajasthan-royals-9th-match-335990/full-scorecard
57,Rajasthan Royals,Dinesh Salunkhe,1,0,9,0,9,2,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-rajasthan-royals-9th-match-335990/full-scorecard
58,Mumbai Indians,Shaun Pollock,4,0,40,1,10,8,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-mumbai-indians-10th-match-335991/full-scorecard
59,Mumbai Indians,Ashish Nehra,3,0,22,2,7.33,7,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-mumbai-indians-10th-match-335991/full-scorecard
60,Mumbai Indians,Dhawal Kulkarni,4,0,37,2,9.25,10,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-mumbai-indians-10th-match-335991/full-scorecard
61,Mumbai Indians,Harbhajan Singh,4,0,32,3,8,9,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-mumbai-indians-10th-match-335991/full-scorecard
62,Mumbai Indians,Dwayne Bravo,3,0,27,0,9,6,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-mumbai-indians-10th-match-335991/full-scorecard
63,Mumbai Indians,Musavir Khote,2,0,22,0,11,2,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-mumbai-indians-10th-match-335991/full-scorecard
64,Chennai Super Kings,Jacob Oram,4,0,32,3,8,9,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-kolkata-knight-riders-11th-match-335993/full-scorecard
65,Chennai Super Kings,Manpreet Gony,4,0,40,2,10,9,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-kolkata-knight-riders-11th-match-335993/full-scorecard
66,Chennai Super Kings,Palani  Amarnath,4,0,29,2,7.25,11,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-kolkata-knight-riders-11th-match-335993/full-scorecard
67,Chennai Super Kings,Muthiah Muralidaran,4,0,12,0,3,15,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-kolkata-knight-riders-11th-match-335993/full-scorecard
68,Chennai Super Kings,Joginder Sharma,4,0,32,1,8,7,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-kolkata-knight-riders-11th-match-335993/full-scorecard
69,Rajasthan Royals,Shane Watson,4,0,20,2,5,15,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-rajasthan-royals-12th-match-335992/full-scorecard
70,Rajasthan Royals,Sohail Tanvir,4,0,31,0,7.75,14,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-rajasthan-royals-12th-match-335992/full-scorecard
71,Rajasthan Royals,Munaf Patel,3,0,20,2,6.66,9,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-rajasthan-royals-12th-match-335992/full-scorecard
72,Rajasthan Royals,Siddharth Trivedi,4,0,29,1,7.25,12,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-rajasthan-royals-12th-match-335992/full-scorecard
73,Rajasthan Royals,Shane Warne,4,1,23,1,5.75,15,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-rajasthan-royals-12th-match-335992/full-scorecard
74,Rajasthan Royals,Yusuf Pathan,1,0,10,0,10,1,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-rajasthan-royals-12th-match-335992/full-scorecard
75,Kings XI Punjab,Brett Lee,4,0,33,1,8.25,7,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-delhi-daredevils-13th-match-335995/full-scorecard
76,Kings XI Punjab,Irfan Pathan,4,0,26,2,6.5,8,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-delhi-daredevils-13th-match-335995/full-scorecard
77,Kings XI Punjab,Sreesanth,2,0,25,0,12.5,2,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-delhi-daredevils-13th-match-335995/full-scorecard
78,Kings XI Punjab,Vikram Singh,4,0,29,3,7.25,10,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-delhi-daredevils-13th-match-335995/full-scorecard
79,Kings XI Punjab,Piyush Chawla,4,0,29,0,7.25,12,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-delhi-daredevils-13th-match-335995/full-scorecard
80,Kings XI Punjab,Yuvraj Singh,2,0,11,1,5.5,5,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-delhi-daredevils-13th-match-335995/full-scorecard
81,Deccan Chargers,RP Singh,4,1,15,2,3.75,18,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-deccan-chargers-14th-match-335994/full-scorecard
82,Deccan Chargers,Nuwan Zoysa,4,0,30,1,7.5,11,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-deccan-chargers-14th-match-335994/full-scorecard
83,Deccan Chargers,Sanjay Bangar,4,0,34,2,8.5,9,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-deccan-chargers-14th-match-335994/full-scorecard
84,Deccan Chargers,Shahid Afridi,4,0,32,2,8,11,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-deccan-chargers-14th-match-335994/full-scorecard
85,Deccan Chargers,Pragyan Ojha,2,0,14,0,7,4,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-deccan-chargers-14th-match-335994/full-scorecard
86,Deccan Chargers,Doddapaneni Kalyankrishna,2,0,23,0,11.5,2,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/mumbai-indians-vs-deccan-chargers-14th-match-335994/full-scorecard
87,Royal Challengers Bangalore,Dale Steyn,4,0,40,0,10,11,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-chennai-super-kings-15th-match-335996/full-scorecard
88,Royal Challengers Bangalore,Zaheer Khan,4,0,38,3,9.5,12,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-chennai-super-kings-15th-match-335996/full-scorecard
89,Royal Challengers Bangalore,Praveen Kumar,4,0,29,1,7.25,8,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-chennai-super-kings-15th-match-335996/full-scorecard
90,Royal Challengers Bangalore,Jacques Kallis,4,0,36,0,9,4,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-chennai-super-kings-15th-match-335996/full-scorecard
91,Royal Challengers Bangalore,Balachandra Akhil,4,0,34,0,8.5,9,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-chennai-super-kings-15th-match-335996/full-scorecard
92,Mumbai Indians,Shaun Pollock,4,0,27,2,6.75,11,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-mumbai-indians-16th-match-335997/full-scorecard
93,Mumbai Indians,Ashish Nehra,1,0,9,0,9,3,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-mumbai-indians-16th-match-335997/full-scorecard
94,Mumbai Indians,Dilhara Fernando,4,0,41,1,10.25,8,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-mumbai-indians-16th-match-335997/full-scorecard
95,Mumbai Indians,Dhawal Kulkarni,3,0,15,0,5,9,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-mumbai-indians-16th-match-335997/full-scorecard
96,Mumbai Indians,Dwayne Bravo,4,0,25,1,6.25,11,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-mumbai-indians-16th-match-335997/full-scorecard
97,Mumbai Indians,Sanath Jayasuriya,4,1,14,3,3.5,14,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kolkata-knight-riders-vs-mumbai-indians-16th-match-335997/full-scorecard
98,Royal Challengers Bangalore,Dale Steyn,4,0,29,1,7.25,10,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-royal-challengers-bangalore-17th-match-335998/full-scorecard
99,Royal Challengers Bangalore,Zaheer Khan,4,0,42,1,10.5,9,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-royal-challengers-bangalore-17th-match-335998/full-scorecard
100,Royal Challengers Bangalore,Praveen Kumar,4,0,24,0,6,7,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-royal-challengers-bangalore-17th-match-335998/full-scorecard
101,Royal Challengers Bangalore,Vinay Kumar,2,0,25,0,12.5,1,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-royal-challengers-bangalore-17th-match-335998/full-scorecard
102,Royal Challengers Bangalore,Jacques Kallis,4,0,39,2,9.75,6,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-royal-challengers-bangalore-17th-match-335998/full-scorecard
103,Royal Challengers Bangalore,Virat Kohli,1,0,11,0,11,0,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-royal-challengers-bangalore-17th-match-335998/full-scorecard
104,Royal Challengers Bangalore,Sunil Joshi,1,0,19,0,19,0,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/delhi-daredevils-vs-royal-challengers-bangalore-17th-match-335998/full-scorecard
105,Kolkata Knight Riders,Ashok Dinda,4,0,30,0,7.5,11,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kolkata-knight-riders-18th-match-336000/full-scorecard
106,Kolkata Knight Riders,Ishant Sharma,4,0,26,1,6.5,13,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kolkata-knight-riders-18th-match-336000/full-scorecard
107,Kolkata Knight Riders,Ajit Agarkar,4,0,46,1,11.5,6,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kolkata-knight-riders-18th-match-336000/full-scorecard
108,Kolkata Knight Riders,Umar Gul,4,0,31,3,7.75,8,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kolkata-knight-riders-18th-match-336000/full-scorecard
109,Kolkata Knight Riders,David Hussey,2,0,26,0,13,1,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kolkata-knight-riders-18th-match-336000/full-scorecard
110,Kolkata Knight Riders,Sourav Ganguly,1,0,14,0,14,1,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kolkata-knight-riders-18th-match-336000/full-scorecard
111,Kolkata Knight Riders,Laxmi Shukla,1,0,16,1,16,1,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/rajasthan-royals-vs-kolkata-knight-riders-18th-match-336000/full-scorecard
112,Kings XI Punjab,Sreesanth,4,0,33,1,8.25,9,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-kings-xi-punjab-19th-match-335999/full-scorecard
113,Kings XI Punjab,Irfan Pathan,4,0,30,2,7.5,9,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-kings-xi-punjab-19th-match-335999/full-scorecard
114,Kings XI Punjab,Vikram Singh,4,0,34,0,8.5,6,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-kings-xi-punjab-19th-match-335999/full-scorecard
115,Kings XI Punjab,Piyush Chawla,4,0,28,3,7,8,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-kings-xi-punjab-19th-match-335999/full-scorecard
116,Kings XI Punjab,Gagandeep Singh,4,0,37,1,9.25,10,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/deccan-chargers-vs-kings-xi-punjab-19th-match-335999/full-scorecard
117,Delhi Daredevils,Glenn McGrath,4,0,21,1,5.25,11,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-delhi-daredevils-20th-match-336001/full-scorecard
118,Delhi Daredevils,Mohammad Asif,4,0,34,1,8.5,7,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-delhi-daredevils-20th-match-336001/full-scorecard
119,Delhi Daredevils,Yo Mahesh,4,0,31,1,7.75,13,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-delhi-daredevils-20th-match-336001/full-scorecard
120,Delhi Daredevils,Pradeep Sangwan,4,0,40,0,10,6,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-delhi-daredevils-20th-match-336001/full-scorecard
121,Delhi Daredevils,Shoaib Malik,1,0,11,0,11,1,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-delhi-daredevils-20th-match-336001/full-scorecard
122,Delhi Daredevils,Virender Sehwag,2,0,21,1,10.5,5,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-delhi-daredevils-20th-match-336001/full-scorecard
123,Delhi Daredevils,Rajat Bhatia,1,0,11,1,11,1,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/chennai-super-kings-vs-delhi-daredevils-20th-match-336001/full-scorecard
124,Deccan Chargers,Paidikalva Vijaykumar,3,0,18,0,6,9,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-deccan-chargers-21st-match-336034/full-scorecard
125,Deccan Chargers,RP Singh,4,0,41,3,10.25,8,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-deccan-chargers-21st-match-336034/full-scorecard
126,Deccan Chargers,Scott Styris,4,0,29,1,7.25,8,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-deccan-chargers-21st-match-336034/full-scorecard
127,Deccan Chargers,Shahid Afridi,4,0,23,1,5.75,7,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-deccan-chargers-21st-match-336034/full-scorecard
128,Deccan Chargers,Pragyan Ojha,4,0,28,2,7,5,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-deccan-chargers-21st-match-336034/full-scorecard
129,Deccan Chargers,Sanjay Bangar,1,0,14,0,14,0,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/royal-challengers-bangalore-vs-deccan-chargers-21st-match-336034/full-scorecard
130,Kolkata Knight Riders,Ishant Sharma,4,0,41,0,10.25,9,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-kolkata-knight-riders-22nd-match-336003/full-scorecard
131,Kolkata Knight Riders,Ajit Agarkar,3,0,26,0,8.66,5,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-kolkata-knight-riders-22nd-match-336003/full-scorecard
132,Kolkata Knight Riders,Ashok Dinda,3,0,24,1,8,12,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-kolkata-knight-riders-22nd-match-336003/full-scorecard
133,Kolkata Knight Riders,Mohammad Hafeez,3,0,28,1,9.33,5,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-kolkata-knight-riders-22nd-match-336003/full-scorecard
134,Kolkata Knight Riders,David Hussey,3,0,23,1,7.66,8,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-kolkata-knight-riders-22nd-match-336003/full-scorecard
135,Kolkata Knight Riders,Umar Gul,4,0,27,2,6.75,9,https://www.espncricinfo.com/series/indian-premier-league-2007-08-313494/kings-xi-punjab-vs-kolkata-knight-riders-22nd-match-336003/full-scorecard
